,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS,HDFC.NS,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-29,584.9168701171875,225.2367706298828,268.38330078125,105.27200317382812,377.4049072265625,452.1281433105469,689.0,243.39999389648438,346.98748779296875,138.89999389648438,410.0877685546875,568.5,692.9000244140625,244.9499969482422,347.8062438964844,140.8333282470703,419.64715576171875,571.0,675.2999877929688,240.5500030517578,340.67498779296875,136.8333282470703,407.7103271484375,560.8250122070312,687.0,244.9499969482422,342.625,137.0,416.05621337890625,566.5,2421633.0,5995334,9757592,19932826.0,9873070.0,1719138.0
2011-08-01,589.6708374023438,225.79202270507812,272.17333984375,105.5499038696289,378.7268371582031,451.4322509765625,694.5999755859375,244.0,351.88751220703125,139.26666259765625,411.524169921875,567.625,707.0,247.97500610351562,352.9750061035156,140.8333282470703,415.0655822753906,574.9500122070312,691.2000122070312,242.25,347.51251220703125,138.73333740234375,406.8187561035156,562.5499877929688,697.7999877929688,246.72500610351562,347.51251220703125,140.0,415.0655822753906,571.2000122070312,1970548.0,4404708,6094952,10656141.0,6572689.0,1982346.0
2011-08-02,581.5210571289062,223.40916442871094,265.9710693359375,103.45307159423828,381.6669616699219,449.60302734375,685.0,241.4250030517578,343.8687438964844,136.5,414.7188720703125,565.3250122070312,693.1500244140625,243.9499969482422,349.8187561035156,138.89999389648438,415.5113525390625,567.0,683.0,240.0,343.125,135.23333740234375,405.4071350097656,561.125,690.2000122070312,243.9499969482422,349.8187561035156,138.46665954589844,409.8896484375,565.25,1280478.0,3964988,4932528,11468200.0,7647358.0,2025292.0
2011-08-03,577.2340698242188,223.0389862060547,264.19696044921875,104.51410675048828,376.0830383300781,441.5307922363281,679.9500122070312,241.02499389648438,341.57501220703125,137.89999389648438,408.6513977050781,555.1749877929688,684.9500122070312,244.6999969482422,342.4624938964844,138.8000030517578,414.1740417480469,562.8499755859375,675.2999877929688,238.0,338.5625,135.10000610351562,407.685546875,547.6749877929688,677.2999877929688,239.35000610351562,341.875,135.56666564941406,409.493408203125,560.0,1053042.0,4165134,5646088,9986904.0,6500398.0,3064246.0
2011-08-04,574.2625732421875,220.44793701171875,261.9297180175781,101.02778625488281,370.2939758300781,435.7648010253906,676.4500122070312,238.22500610351562,338.64373779296875,133.3000030517578,402.36102294921875,547.9249877929688,696.5,244.4499969482422,344.9937438964844,137.8333282470703,411.92041015625,559.75,673.75,237.5,338.0,132.8000030517578,401.2218322753906,545.5499877929688,682.5999755859375,242.0500030517578,342.5,136.60000610351562,410.112548828125,555.0250244140625,4184042.0,3659212,6529888,15752998.0,6339814.0,3049294.0
2011-08-05,564.3726196289062,218.87484741210938,250.52597045898438,99.23408508300781,361.0177917480469,420.6937561035156,664.7999877929688,236.52499389648438,323.8999938964844,130.93333435058594,392.28155517578125,528.9749755859375,674.0,237.89999389648438,330.45001220703125,132.0,395.996337890625,537.0,658.9000244140625,228.5500030517578,315.625,127.0,385.84259033203125,514.0,661.2999877929688,232.5,330.45001220703125,130.0,395.996337890625,536.5750122070312,2760020.0,6312188,15758072,20137104.0,12101830.0,5269388.0
2011-08-08,549.0492553710938,213.808349609375,238.8562469482422,98.52671813964844,355.84417724609375,399.7773742675781,646.75,231.0500030517578,308.8125,130.0,386.65985107421875,502.67498779296875,666.2000122070312,240.0,312.5,131.86666870117188,394.4609069824219,516.6749877929688,641.0,229.02499389648438,303.875,126.43333435058594,379.89892578125,498.29998779296875,654.0,231.5,312.5,129.26666259765625,384.7033996582031,505.6000061035156,3237082.0,8616746,16170240,13503763.0,10264988.0,6549306.0
2011-08-09,559.4487915039062,214.89569091796875,229.5794677734375,100.92674255371094,348.8470764160156,383.65264892578125,659.0,232.22500610351562,296.8187561035156,133.1666717529297,379.0569152832031,482.3999938964844,664.8499755859375,236.77499389648438,304.9937438964844,134.73333740234375,385.84259033203125,492.6000061035156,624.2000122070312,224.9250030517578,293.7749938964844,126.73332977294922,372.96466064453125,473.8500061035156,625.0499877929688,225.0,293.875,126.83333587646484,372.96466064453125,482.5,3673395.0,8981848,16849744,28803964.0,15067521.0,8159270.0
2011-08-10,565.5186157226562,222.04421997070312,236.59385681152344,99.5877685546875,352.2430725097656,391.3076171875,666.1500244140625,239.9499969482422,305.88751220703125,131.39999389648438,382.7469482421875,492.0249938964844,673.7999877929688,247.39999389648438,309.54998779296875,135.23333740234375,391.29095458984375,506.0,660.0,236.6999969482422,301.38751220703125,130.6666717529297,378.9083251953125,486.8999938964844,672.0,247.39999389648438,306.0,134.6666717529297,388.98779296875,499.5,2428299.0,6534452,13955960,13912494.0,8189989.0,5949080.0
2011-08-11,580.4175415039062,222.06736755371094,235.96542358398438,100.42145538330078,351.9924621582031,389.0408630371094,683.7000122070312,239.97500610351562,305.07501220703125,132.5,382.4745178222656,489.17498779296875,688.6500244140625,242.35000610351562,308.625,133.3333282470703,388.7896728515625,491.70001220703125,660.0,237.5,301.8687438964844,130.36666870117188,378.9083251953125,481.5,660.0,239.35000610351562,304.0,130.6666717529297,380.5675964355469,490.0,2884036.0,4204608,8206232,9546829.0,5025802.0,2900464.0
2011-08-12,567.7258911132812,216.56137084960938,229.64236450195312,100.04252624511719,346.84149169921875,376.63421630859375,668.75,234.02499389648438,296.8999938964844,132.0,376.8775634765625,473.57501220703125,688.9000244140625,243.0,311.0,133.96665954589844,387.8238220214844,495.95001220703125,663.0,232.0500030517578,292.79376220703125,130.3333282470703,375.4411926269531,468.75,687.9000244140625,242.5500030517578,311.0,133.13333129882812,387.8238220214844,495.2749938964844,2698571.0,5706776,14098080,12319560.0,7948167.0,4169084.0
2011-08-16,547.13916015625,211.1942138671875,231.972412109375,101.30570220947266,346.04376220703125,387.1520080566406,644.5,228.22500610351562,299.9125061035156,133.6666717529297,376.01080322265625,486.79998779296875,681.4500122070312,239.1999969482422,304.78125,134.63333129882812,382.5240478515625,489.17498779296875,642.0,227.3249969482422,296.5375061035156,132.0,373.8066711425781,478.0249938964844,677.9000244140625,239.1999969482422,303.75,134.1666717529297,376.4317932128906,483.5,3134178.0,6111296,10146704,9747378.0,5208919.0,2983568.0
2011-08-17,560.8069458007812,216.30690002441406,236.77272033691406,103.20043182373047,344.15216064453125,397.61029052734375,660.5999755859375,233.75,306.1187438964844,136.1666717529297,373.9552917480469,499.95001220703125,670.5,236.22500610351562,308.1875,136.6666717529297,383.564208984375,504.70001220703125,645.0499877929688,227.9499969482422,299.5,133.0,371.97406005859375,485.0,645.0999755859375,228.02499389648438,299.5,133.3333282470703,376.679443359375,487.25,3374731.0,6268402,8531328,14542533.0,6251404.0,4557892.0
2011-08-18,560.8069458007812,213.94717407226562,227.60227966308594,102.9983139038086,337.86163330078125,382.6785888671875,660.5999755859375,231.1999969482422,294.26251220703125,135.89999389648438,367.12005615234375,481.17498779296875,660.5999755859375,237.4250030517578,308.51251220703125,137.3333282470703,376.4317932128906,504.6499938964844,660.5999755859375,229.27499389648438,292.875,135.1666717529297,365.039794921875,479.0,660.5999755859375,234.14999389648438,308.125,136.3333282470703,375.2926025390625,502.95001220703125,0.0,11444226,10674664,10754962.0,7904048.0,3619896.0
2011-08-19,542.639892578125,213.2300262451172,215.09152221679688,100.64884948730469,333.9186706542969,369.3970642089844,639.2000122070312,230.4250030517578,278.0874938964844,132.8000030517578,362.835693359375,464.4750061035156,647.2000122070312,231.75,284.25,136.5,366.0303955078125,473.4750061035156,628.0999755859375,225.0,271.45001220703125,132.10000610351562,357.26348876953125,452.5,633.5,227.5,284.25,134.6666717529297,362.09271240234375,471.5,3775170.0,8960518,28899200,19466640.0,9414586.0,5443614.0
2011-08-22,544.2952880859375,209.62103271484375,212.18130493164062,102.06359100341797,345.0637512207031,365.0626220703125,641.1500244140625,226.52499389648438,274.32501220703125,134.6666717529297,374.9458923339844,459.0249938964844,648.4000244140625,231.97500610351562,280.63751220703125,135.1999969482422,376.3575134277344,465.0,638.3499755859375,225.35000610351562,271.875,131.03334045410156,359.393310546875,451.0,639.0999755859375,230.02499389648438,276.73748779296875,132.1999969482422,362.0679626464844,464.5,1506103.0,5954498,15708072,9153958.0,7172968.0,3528922.0
2011-08-23,548.2852172851562,212.55911254882812,220.14315795898438,102.66989135742188,348.8243713378906,390.3332214355469,645.8499755859375,229.6999969482422,284.6187438964844,135.46665954589844,379.03216552734375,490.79998779296875,650.9000244140625,231.25,287.83123779296875,136.13333129882812,382.3754577636719,494.0,631.5499877929688,222.64999389648438,274.25,132.6666717529297,370.240478515625,460.17498779296875,646.5,228.6999969482422,275.15625,134.6666717529297,376.60516357421875,460.42498779296875,2529652.0,8072546,17143440,17823949.0,8093221.0,4874670.0
2011-08-24,548.667236328125,210.98599243164062,217.6245574951172,102.03831481933594,347.02386474609375,382.77789306640625,646.2999877929688,228.0,281.36248779296875,134.63333129882812,377.0757141113281,481.29998779296875,657.5,231.1999969482422,285.6187438964844,136.1999969482422,381.13720703125,489.0,640.2000122070312,226.25,278.75,132.86666870117188,374.4505920410156,477.5,640.2000122070312,229.0,285.0,135.23333740234375,378.41302490234375,489.0,3192592.0,6371228,8606144,7468062.0,5993864.0,3194790.0
2011-08-25,533.3016357421875,205.27175903320312,211.09840393066406,102.24040985107422,343.4683837890625,377.9266662597656,628.2000122070312,221.8249969482422,272.92498779296875,134.89999389648438,373.2123107910156,475.20001220703125,650.5999755859375,229.6999969482422,283.13751220703125,135.86666870117188,380.8895568847656,486.5,622.2000122070312,220.35000610351562,270.1875,134.0,371.6025695800781,469.0,650.5999755859375,229.6999969482422,281.2749938964844,134.76666259765625,377.22430419921875,484.8500061035156,3750417.0,11600420,26853752,12911407.0,9790367.0,4445488.0
2011-08-26,527.8683471679688,203.09716796875,212.94993591308594,99.46147918701172,327.92449951171875,377.151123046875,621.7999877929688,219.47500610351562,275.3187561035156,131.23333740234375,356.3224182128906,474.2250061035156,638.5,225.27499389648438,281.61248779296875,135.46665954589844,374.5001220703125,484.75,611.5999755859375,218.0749969482422,272.83123779296875,129.8333282470703,352.65716552734375,470.0,629.0999755859375,222.0,273.3125,135.26666259765625,371.97406005859375,475.54998779296875,2819612.0,4261912,21021960,9318453.0,9000086.0,3584910.0
2011-08-29,547.7335205078125,211.1942138671875,222.0090789794922,102.03831481933594,344.1748962402344,405.4440002441406,645.2000122070312,228.22500610351562,287.03125,134.63333129882812,373.98004150390625,509.79998779296875,650.25,228.97500610351562,289.03125,135.3333282470703,376.38226318359375,512.0,625.9500122070312,221.5749969482422,279.0,130.0,360.7554016113281,482.04998779296875,633.0,222.25,279.875,132.0,362.11749267578125,482.04998779296875,1500915.0,5800198,11222528,11869501.0,8453235.0,5590444.0
2011-08-30,562.54736328125,218.36587524414062,226.52427673339844,101.05303955078125,356.7330017089844,414.51043701171875,662.6500244140625,235.97500610351562,292.8687438964844,133.3333282470703,387.6257019042969,521.2000122070312,667.0,237.5,295.0,136.0,394.411376953125,525.1500244140625,650.1500244140625,229.39999389648438,285.0,132.6666717529297,378.41302490234375,512.0750122070312,650.6500244140625,230.97500610351562,291.375,136.0,378.9083251953125,515.0,2513886.0,7794648,12142920,10490340.0,15791175.0,5966682.0
2011-09-02,561.1041870117188,218.75914001464844,224.2281036376953,102.69515991210938,367.1488037109375,406.4381408691406,660.9500122070312,236.39999389648438,289.8999938964844,135.5,398.94342041015625,511.04998779296875,685.75,242.0,298.125,137.6666717529297,403.0296936035156,537.375,653.0,234.0,284.4125061035156,131.10000610351562,391.0185241699219,506.0,682.0,242.0,298.125,137.3333282470703,394.6094970703125,536.5,3870461.0,7595474,14960904,19310655.0,15730802.0,4413506.0
2011-09-05,551.850830078125,217.5792694091797,218.99749755859375,102.44254302978516,359.5819091796875,408.6649475097656,650.0499877929688,235.125,283.13751220703125,135.1666717529297,390.7213439941406,513.8499755859375,659.8499755859375,237.0,286.7124938964844,135.89999389648438,395.7486877441406,516.5999755859375,641.5999755859375,231.3249969482422,280.0249938964844,133.46665954589844,387.7990417480469,499.2250061035156,658.0,234.89999389648438,286.7124938964844,135.3333282470703,393.51983642578125,507.8999938964844,3893585.0,5900358,10902544,12201838.0,9221342.0,3789658.0
2011-09-06,556.2229614257812,218.75914001464844,222.61825561523438,102.46778106689453,374.4648742675781,411.1305236816406,655.2000122070312,236.39999389648438,287.8187561035156,135.1999969482422,406.89306640625,516.9500122070312,655.9000244140625,238.1999969482422,290.0,135.56666564941406,408.874267578125,521.0,642.0999755859375,230.0,277.78125,133.53334045410156,384.6043395996094,502.5,650.0,234.3000030517578,281.73748779296875,134.6666717529297,387.9228820800781,509.0,3259599.0,8930396,10816696,12158409.0,14460392.0,4763292.0
2011-09-07,566.6646728515625,225.83824157714844,221.54513549804688,101.07832336425781,379.9347839355469,409.9771728515625,667.5,244.0500030517578,286.4312438964844,133.36666870117188,412.83673095703125,515.5,670.7000122070312,244.97500610351562,289.2875061035156,135.6999969482422,417.7897644042969,525.0,657.4000244140625,236.4250030517578,283.45623779296875,133.0,407.98272705078125,512.5,659.7000122070312,238.0,287.23748779296875,135.3333282470703,408.1313171386719,517.0499877929688,2961076.0,7373286,13157432,10780276.0,14508712.0,4432156.0
2011-09-08,559.6610107421875,223.8024444580078,226.0891876220703,100.62357330322266,388.5727844238281,411.98541259765625,659.25,241.85000610351562,292.3062438964844,132.76666259765625,422.2227478027344,518.0250244140625,667.9500122070312,244.85000610351562,294.25,134.36666870117188,425.4670104980469,527.4749755859375,655.0999755859375,239.5749969482422,287.375,132.06666564941406,403.4259338378906,514.5,667.8499755859375,244.85000610351562,287.5,133.56666564941406,412.83673095703125,516.5,2199131.0,4082024,11027872,7045797.0,16283679.0,4892662.0
2011-09-09,561.613525390625,218.9673309326172,219.88694763183594,99.86567687988281,376.4021301269531,404.0323486328125,661.5499877929688,236.625,284.2875061035156,131.76666259765625,408.99810791015625,508.0249938964844,671.9000244140625,242.85000610351562,291.01251220703125,133.8333282470703,425.2441101074219,525.7999877929688,660.0,235.35000610351562,282.625,131.0,407.98272705078125,505.32501220703125,664.8499755859375,241.9499969482422,291.01251220703125,133.13333129882812,422.07415771484375,520.0,2815669.0,5165708,12392104,12080457.0,13643841.0,5062650.0
2011-09-12,555.373779296875,217.16285705566406,212.55355834960938,99.13304901123047,367.53619384765625,391.9637145996094,654.2000122070312,234.6750030517578,274.8062438964844,130.8000030517578,399.3644104003906,492.8500061035156,658.6500244140625,235.60000610351562,277.16876220703125,132.1666717529297,407.36358642578125,501.92498779296875,643.0,231.25,272.58123779296875,129.8000030517578,393.89129638671875,489.32501220703125,652.75,233.5,276.0,130.8000030517578,401.37042236328125,500.0,1975474.0,3492760,8198264,7628431.0,8574435.0,3297170.0
2011-09-13,548.96435546875,216.39944458007812,214.8352813720703,99.56250762939453,369.3367614746094,395.164794921875,646.6500244140625,233.85000610351562,277.7562561035156,131.36666870117188,401.3208923339844,496.875,664.5999755859375,237.89999389648438,282.4624938964844,132.96665954589844,408.5028076171875,512.0,644.5999755859375,232.0,274.46875,130.46665954589844,394.6342468261719,494.375,656.7000122070312,235.5,277.88751220703125,131.10000610351562,402.78204345703125,498.8999938964844,1702822.0,3587976,10365216,7841364.0,11722300.0,3798204.0
2011-09-14,547.6485595703125,221.58154296875,227.36546325683594,100.77513885498047,376.2425842285156,403.65447998046875,645.0999755859375,239.4499969482422,293.95623779296875,132.96665954589844,408.8247375488281,507.54998779296875,649.9500122070312,241.5500030517578,295.86248779296875,133.3333282470703,410.9793395996094,514.5,634.25,230.52499389648438,281.125,129.39999389648438,398.819580078125,496.875,647.0,233.6999969482422,281.375,131.60000610351562,403.1287536621094,500.5,2328870.0,3874504,17236880,7905132.0,9478757.0,4745632.0
2011-09-15,555.8832397460938,224.24197387695312,232.99720764160156,100.7498779296875,381.2110900878906,414.251953125,654.7999877929688,242.3249969482422,301.23748779296875,132.93333435058594,414.22357177734375,520.875,663.7000122070312,244.02499389648438,303.5625,134.56666564941406,415.3627624511719,522.9000244140625,636.2000122070312,235.8000030517578,291.25,130.6999969482422,402.95538330078125,505.0,652.9000244140625,242.9499969482422,297.25,134.56666564941406,412.5890808105469,514.0,2213681.0,4368380,13703456,7803880.0,9417851.0,3852238.0
2011-09-16,562.2926635742188,223.8024444580078,231.57113647460938,100.01725006103516,376.3564758300781,408.6848449707031,662.3499755859375,241.85000610351562,299.39373779296875,131.96665954589844,408.9485778808594,513.875,675.0,245.0,307.23748779296875,133.89999389648438,421.0092468261719,536.2000122070312,657.7000122070312,238.14999389648438,296.70001220703125,131.56666564941406,406.6454162597656,510.6499938964844,664.0,243.125,307.23748779296875,133.3333282470703,421.0092468261719,524.0,2418768.0,5473504,11304104,13465953.0,12373176.0,4656504.0
2011-09-19,554.3550415039062,224.28829956054688,228.428955078125,98.70356750488281,374.48760986328125,404.8274841308594,653.0,242.375,295.33123779296875,130.23333740234375,406.9178161621094,509.0249938964844,660.5499877929688,243.5,301.45001220703125,132.13333129882812,410.68212890625,516.25,650.5,238.5500030517578,294.51251220703125,129.89999389648438,403.97076416015625,506.25,659.7999877929688,240.9499969482422,299.875,132.0,408.6266174316406,510.75,821719.0,4194610,6558432,7429494.0,5905393.0,2240234.0
2011-09-20,573.073974609375,227.34202575683594,235.5738525390625,100.29515838623047,388.2764587402344,420.6937561035156,675.0499877929688,245.6750030517578,304.5687561035156,132.3333282470703,421.9007873535156,528.9749755859375,678.0,246.625,305.0,132.8000030517578,422.9656982421875,532.0,654.7999877929688,241.5,296.89373779296875,130.13333129882812,404.3174743652344,511.04998779296875,655.7000122070312,242.5,297.125,130.53334045410156,407.6360168457031,511.04998779296875,2103373.0,5917634,9008904,8199108.0,8509100.0,3487986.0
2011-09-21,572.2676391601562,228.79946899414062,235.48684692382812,99.84040832519531,381.8037109375,414.9478759765625,674.0999755859375,247.25,304.45623779296875,131.73333740234375,414.8674621582031,521.75,679.9000244140625,248.8249969482422,306.86248779296875,133.10000610351562,421.45501708984375,533.9749755859375,665.5999755859375,244.1999969482422,302.5,131.03334045410156,412.2423400878906,518.4500122070312,679.9000244140625,246.375,305.0,132.63333129882812,421.45501708984375,533.9749755859375,1161077.0,6445698,7402480,4388811.0,7859442.0,2740760.0
2011-09-22,546.290283203125,218.5277862548828,227.45729064941406,96.48041534423828,358.4423828125,395.42327880859375,643.5,236.14999389648438,294.07501220703125,127.30000305175781,389.48309326171875,497.20001220703125,669.9000244140625,244.5,301.4750061035156,131.1999969482422,410.0630187988281,517.0,641.0999755859375,232.75,292.08123779296875,126.69999694824219,386.337890625,493.1000061035156,664.0,243.9499969482422,298.0,130.89999389648438,408.1065673828125,511.5,1815085.0,5095544,9037856,11351934.0,12598043.0,3141570.0
2011-09-23,530.5849609375,211.1710205078125,226.123046875,96.83409118652344,351.2630615234375,393.7927551269531,625.0,228.1999969482422,292.3500061035156,127.76666259765625,381.6820373535156,495.1499938964844,639.0,235.0,298.7250061035156,129.60000610351562,392.5787353515625,507.5,622.5499877929688,226.25,290.125,126.03333282470703,378.4625549316406,491.125,639.0,234.27499389648438,291.0,126.73332977294922,383.3165283203125,494.0,7087677.0,16455612,10448432,12520890.0,17773749.0,4564232.0
2011-09-26,528.3352661132812,208.25613403320312,227.6893310546875,95.24251556396484,346.06658935546875,396.4372253417969,622.3499755859375,225.0500030517578,294.375,125.66666412353516,376.0355529785156,498.4750061035156,628.7999877929688,228.8249969482422,295.625,128.60000610351562,381.7315673828125,504.0,617.7000122070312,219.72500610351562,287.63751220703125,123.33333587646484,370.2652587890625,484.5,626.7999877929688,228.0,293.125,128.60000610351562,380.9886169433594,498.0,3553539.0,13892534,6544288,9712788.0,12553781.0,3388478.0
2011-09-27,544.2952880859375,211.6568603515625,236.30865478515625,97.74356079101562,363.3880920410156,413.7748107910156,641.1500244140625,228.72500610351562,305.51873779296875,128.96665954589844,394.8571472167969,520.2750244140625,646.9500122070312,230.9499969482422,308.58123779296875,129.3000030517578,396.5907287597656,522.5,626.3499755859375,227.0500030517578,297.1499938964844,126.5,382.3754577636719,503.0,630.1500244140625,229.0,297.1499938964844,126.66666412353516,383.3660583496094,506.8999938964844,2974782.0,8011418,10341024,9450348.0,10174668.0,3964578.0
2011-09-28,540.7296142578125,211.91134643554688,238.83203125,99.5877685546875,363.3880920410156,416.697509765625,636.9500122070312,229.0,308.78125,131.39999389648438,394.8571472167969,523.9500122070312,646.7000122070312,232.6750030517578,317.5,131.6666717529297,399.3644104003906,532.3499755859375,631.5499877929688,225.875,306.5625,128.5,390.8451843261719,518.5,646.7000122070312,231.1999969482422,310.0,129.26666259765625,396.12017822265625,524.25,3877365.0,7611876,20061760,19577022.0,11553462.0,4425190.0
2011-09-29,553.8882446289062,217.7412109375,246.6488800048828,102.18989562988281,368.17437744140625,422.0856628417969,652.4500122070312,235.3000030517578,318.88751220703125,134.8333282470703,400.057861328125,530.7249755859375,660.0,237.39999389648438,321.2437438964844,135.3000030517578,402.55914306640625,534.0,637.0,226.3249969482422,308.90625,130.5,388.5420227050781,517.8499755859375,638.75,228.77499389648438,310.25,130.5,391.5386047363281,521.625,6773241.0,16266492,23256344,18187042.0,14542631.0,5380350.0
2011-09-30,544.0831298828125,216.3762969970703,244.90370178222656,100.04252624511719,368.47064208984375,412.4824523925781,640.9000244140625,233.8249969482422,316.6312561035156,132.0,400.3797912597656,518.6500244140625,654.5,237.39999389648438,320.5,134.6666717529297,407.58648681640625,532.0,636.25,232.1999969482422,313.5249938964844,131.43333435058594,392.5292053222656,516.5499877929688,646.7000122070312,232.9250030517578,316.48748779296875,134.6666717529297,397.9775695800781,524.9500122070312,4413738.0,9514400,10730656,10307661.0,16126735.0,2691018.0
2011-10-03,538.6072998046875,211.0091094970703,239.37835693359375,98.19829559326172,359.2856140136719,414.8682861328125,634.4500122070312,228.02499389648438,309.48748779296875,129.56666564941406,390.3994140625,521.6500244140625,635.0999755859375,232.4499969482422,314.75,131.39999389648438,396.1944580078125,524.9500122070312,617.2999877929688,225.375,308.4624938964844,128.89999389648438,388.36865234375,507.6499938964844,630.5499877929688,230.0749969482422,311.25,130.1999969482422,391.88531494140625,510.0,2607209.0,9068118,9885128,7690335.0,9741995.0,3949264.0
2011-10-04,527.0194702148438,207.70089721679688,235.7624053955078,96.83409118652344,351.7188720703125,415.9219665527344,620.7999877929688,224.4499969482422,304.8125,127.76666259765625,382.1773376464844,522.9749755859375,634.75,228.0,310.21875,130.13333129882812,391.68719482421875,529.5,617.5,220.25,301.70001220703125,125.73332977294922,379.03216552734375,514.5499877929688,629.3499755859375,226.25,306.5249938964844,129.1666717529297,388.3191223144531,519.2000122070312,2678250.0,7481596,7838480,18375354.0,12115244.0,4718224.0
2011-10-05,530.54248046875,202.98147583007812,236.5793914794922,98.07197570800781,349.6220397949219,414.9677429199219,624.9500122070312,219.35000610351562,305.8687438964844,129.39999389648438,379.89892578125,521.7750244140625,640.0,228.125,312.375,131.60000610351562,385.2977600097656,531.5,618.0,218.27499389648438,303.51251220703125,128.06666564941406,377.298583984375,520.5,622.0,224.47500610351562,307.2437438964844,128.06666564941406,382.64788818359375,527.25,2930759.0,8267496,10771856,19017717.0,9569045.0,3415262.0
2011-10-07,547.9032592773438,208.2098388671875,242.5496063232422,100.62357330322266,365.9862976074219,416.9560852050781,645.4000244140625,225.0,313.5874938964844,132.76666259765625,397.6803894042969,524.2750244140625,655.5499877929688,230.0,321.86248779296875,133.5,400.2064514160156,538.9000244140625,636.7000122070312,223.10000610351562,310.95623779296875,129.3333282470703,388.764892578125,518.75,640.0,226.35000610351562,320.0,131.8333282470703,389.65643310546875,537.5499877929688,3144918.0,9443502,18457728,34229109.0,9188936.0,5085808.0
2011-10-10,562.46240234375,210.38449096679688,250.40505981445312,101.10356903076172,377.9974670410156,423.3780517578125,662.5499877929688,227.35000610351562,323.7437438964844,133.39999389648438,410.7316589355469,532.3499755859375,666.6500244140625,229.0,325.11248779296875,134.26666259765625,411.5489196777344,537.0,643.2000122070312,225.02499389648438,316.04998779296875,131.6999969482422,398.32427978515625,524.0,643.2000122070312,226.0,318.125,132.0,398.34906005859375,524.0,1614355.0,12062992,16946432,10437673.0,6851602.0,3854814.0
2011-10-11,566.0280151367188,211.68003845214844,242.1482696533203,100.82569122314453,376.9718933105469,413.89410400390625,666.75,228.75,313.0687561035156,133.03334045410156,409.61724853515625,520.4249877929688,679.0,232.4499969482422,324.375,134.93333435058594,416.7496337890625,539.0,665.0,227.5749969482422,311.25,132.76666259765625,407.38836669921875,517.25,669.7999877929688,230.35000610351562,324.17498779296875,134.3333282470703,413.5796813964844,537.5,3005080.0,4993758,22339248,7557829.0,7253126.0,4476374.0
2011-10-12,568.7020874023438,216.14492797851562,259.0486145019531,103.0740966796875,387.2965087890625,429.0843811035156,669.9000244140625,233.5749969482422,334.91876220703125,136.0,420.8359069824219,539.5250244140625,672.5,234.9499969482422,336.0,136.3333282470703,421.9503173828125,544.7000122070312,658.0,226.72500610351562,324.375,133.06666564941406,409.1466979980469,531.0,670.0,230.97500610351562,324.375,133.3333282470703,410.80596923828125,533.0,2270021.0,8967780,34633704,9684666.0,7970087.0,5871662.0
2011-10-13,564.0330200195312,217.7643585205078,260.72601318359375,102.01306915283203,386.0429992675781,434.5321350097656,664.4000244140625,235.3249969482422,337.0874938964844,134.60000610351562,419.47381591796875,546.375,673.3499755859375,238.10000610351562,341.125,136.93333435058594,424.9716796875,552.4749755859375,662.7000122070312,233.8000030517578,335.625,134.03334045410156,417.0963439941406,540.0499877929688,672.0,237.5,339.875,135.0,421.0092468261719,548.25,1461753.0,5866702,18041536,6107271.0,8470239.0,5408918.0
2011-10-14,566.0704345703125,219.26809692382812,265.27496337890625,103.68043518066406,395.1595458984375,451.0345764160156,666.7999877929688,236.9499969482422,342.96875,136.8000030517578,429.3799133300781,567.125,669.0,238.1999969482422,344.5874938964844,137.26666259765625,430.7667541503906,570.375,659.0,232.6750030517578,335.7875061035156,134.23333740234375,416.7991638183594,544.4500122070312,661.9000244140625,234.5,338.88751220703125,134.23333740234375,417.04681396484375,544.7000122070312,1512907.0,3335020,19600992,8589793.0,8247514.0,6710132.0
2011-10-17,571.7158813476562,221.18826293945312,265.545654296875,103.95833587646484,380.071533203125,445.4674072265625,673.4500122070312,239.02499389648438,343.3187561035156,137.1666717529297,412.9853210449219,560.125,677.6500244140625,240.25,345.61248779296875,137.46665954589844,430.34576416015625,577.0,664.5,236.1750030517578,340.0249938964844,135.6666717529297,411.6727600097656,555.6500244140625,670.5,238.3000030517578,345.13751220703125,136.43333435058594,429.429443359375,575.75,2443546.0,3543632,14145496,6858112.0,10177179.0,4358690.0
